car_id,car_make,car_model,car_year,car_mileage,car_price,car_transmission,car_driveTrain,car_vendor,car_location,car_engine
73392546,Toyota,Tacoma,2013,64550,19998,A,RWD,Charlottesville, VA 22911,2.70L I4
73179647,Ford,Explorer-Limited,2015,46242,24350,A,FWD,Stuart, FL 34997,3.50L V6
73418317,Cadillac,SRX,2014,36586,18999,AUTOMATIC,FWD,Lake Worth, FL 33461,3.6L
73671008,BMW,3-Series-320i-xDrive,2014,18476,25900,A,AWD,Turnersville, NJ 08012,2.00L I4
72873828,Infiniti,Q40-Base,2015,44345,17999,AUTOMATIC,RWD,Lake Worth, FL 33461,3.7 L
73682270,Ram,1500-Big-Horn,2012,49659,24895,6-Speed Automatic,4WD,Elizabethtown, PA 17022,5.7 8 Cylinder Sequential-Port F.I.
71428998,Mercedes-Benz,G500,2003,156500,29977,AUTO,4WD,North Wales, PA 19454,8 Cylinder Engine
72954100,Kia,Optima-LX,2014,34765,13204,Automatic,FWD,Harrisburg, PA 17111,2.4 L
72510904,Cadillac,CTS-V,2011,16084,38888,Manual,RWD,Bradenton, FL 34207,6.20L V8
71917565,Hyundai,Elantra-GLS,2012,50164,9990,6-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,1.8 4 Cylinder Fuel Injected
73376497,Dodge,Dakota-SLT,2008,75633,13995,5-Speed Automatic,4WD,Pottsville, PA 17901,4.7 8 Cylinder Fuel Injection
73050888,Mercedes-Benz,GL350-Bluetec,2014,29581,49997,Automatic,AWD,Hagerstown, MD 21740,3.0 L
71799127,Nissan,Altima-25-S,2009,66193,12998,Automatic,FWD,Gaithersburg, MD 20877,2.50L I4
73652686,Honda,Civic-LX,2014,12743,14777,CVT,FWD,Turnersville, NJ 08012,1.8 4 Cylinder Fuel Injected
73670400,Ford,Focus-Titanium,2016,19190,15998,A,FWD,Newark, DE 19711,2.00L I4
73529613,Subaru,Impreza-20i,2016,7280,18995,Manual,AWD,Allentown, PA 18103,2.0 L
73752180,Subaru,Outback-25I-Premium,2014,44802,20991,CVT,AWD,Northumberland, PA 17857,2.5 4 Cylinder Sequential-Port F.I.
73664899,Mercedes-Benz,C-Class-C250-Sport,2013,29413,19998,A,RWD,Boynton Beach, FL 33426,1.80L I4
73165482,Dodge,Charger-R-T,2014,30543,24998,A,AWD,Gaithersburg, MD 20877,5.70L V8
73754909,Chevrolet,Malibu-LS,2013,56948,12955,6-Speed Automatic,FWD,Jenkintown, PA 19046,2.5 4 Cylinder Direct Injection
73118767,Jaguar,XJL,2011,59055,28000,Shiftable Automatic,RWD,West Palm Beach, FL 33409,5.0 8 Cylinder Fuel Injected
73073592,Jeep,Cherokee-Limited,2016,30627,16999,AUTOMATIC,FWD,Lake Worth, FL 33461,2.4 L
73747357,Mazda,Mazda6-i-Sport,2014,53571,15599,A,FWD,Newark, DE 19711,2.50L I4
73539127,Ford,Explorer-Sport,2015,22727,36950,A,AWD,Boyertown, PA 19512,3.50L V6
72363448,Buick,Enclave-Leather,2014,35963,24644,A,FWD,Venice, FL 34285,3.60L V6
72413536,Land Rover,Range-Rover-Sport-HSE,2011,73053,26980,AUTOMATIC,4WD,Baltimore, MD 21215,5L 8 CYL. GAS
73133042,Dodge,Journey-SXT,2014,40945,17599,A,FWD,Fredericksburg, VA 22407,2.40L I4
72736428,Honda,CR-V-EX-L,2014,36346,20498,Automatic,AWD,Silver Spring, MD 20904,2.4 4 Cylinder Fuel Injected
73747392,Subaru,Legacy-25I,2014,54245,13998,Automatic,AWD,Cumberland, MD 21502,2.50L H4
73438643,Hyundai,Tucson-GLS,2011,72318,13999,A,AWD,East Petersburg, PA 17520,2.40L I4
73295806,Honda,Accord-EX,2006,115808,6792,Automatic,FWD,Harrisburg, PA 17111,2.4L
73340647,Chevrolet,Cruze-2lt,2014,39525,11988,A,FWD,Fort Myers, FL 33966,1.40L I4
72835828,Acura,TLX-V6,2016,14126,29990,9-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,3.5 6 Cylinder Fuel Injected
73601149,Acura,RDX-Tech,2015,53485,25990,6-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,3.5 6 Cylinder Fuel Injected
73593507,Buick,Lacrosse-CXL,2011,42782,13980,AUTOMATIC,FWD,Cape Coral, FL 33991,3.6L 6 cyl
72998165,Dodge,Ram-1500-ST-SLT,2009,82110,19599,A,RWD,Fort Myers, FL 33966,4.70L V8
72519427,Dodge,Journey-SXT,2015,30865,20399,A,AWD,Seaford, DE 19973,3.60L V6
71262353,Honda,CR-V-EX-L,2014,9880,19742,Automatic,AWD,Fort Myers, FL 33912,2.4 L
73713822,Ford,Escape-SE,2014,31482,18991,Shiftable Automatic,AWD,Lititz, PA 17543,2.0 4 Cylinder Turbocharged
73747367,Hyundai,Veloster-Turbo-R-Spec,2014,41589,14998,Manual,FWD,Newark, DE 19711,1.60L I4
73349123,Toyota,Camry-SE,2014,43588,15644,Automatic,FWD,Silver Spring, MD 20904,2.5 4 Cylinder Fuel Injected
73746678,Ram,1500-SLT,2017,10542,26999,AUTOMATIC,RWD,Lake Worth, FL 33461,5.7 L
71743668,Toyota,RAV4-Limited,2013,73492,21985,Automatic,AWD,Bowie, MD 20716,2.5 4 Cylinder Fuel Injected
73612026,Toyota,Rav4-Xle,2014,19619,21440,6-Speed Automatic,4WD,Mechanicsburg, PA 17050,I-4 cyl
73439548,GMC,Terrain-Denali,2014,26333,27499,6-Speed Automatic,AWD,Marlton, NJ 08053,3.6 6 Cylinder Fuel Injected
73799037,Kia,Rio-Lx,2017,-1,16622,A,FWD,Bradenton, FL 34207,1.60L I4
71375101,Honda,Accord-LX,2006,41821,8000,5-Speed Automatic,FWD,Turnersville, NJ 08012,2.4 4 Cylinder Fuel Injected
72731511,Dodge,Charger-SXT,2016,28182,18375,A,RWD,Deerfield Beach, FL 33441,3.60L V6
72736188,Toyota,RAV4-Sport,2007,82579,10574,4-Speed Automatic,4WD,Fairless Hills, PA 19030,2.4 4 Cylinder Sequential Fuel Injection
73322928,BMW,X5-Xdrive35D,2014,29343,42412,AUTOMATIC,AWD,Fort Myers, FL 33908,3.0 L
73712254,BMW,328XI,2009,89733,8495,Automatic,AWD,Conshohocken, PA 19428,3.0 6 Cylinder Fuel Injection
73735043,Mazda,Cx-5-Sport,2016,40355,15395,Automatic,AWD,Warminster, PA 18974,2.5 4 Cylinder Fuel Injected
72814334,Ford,Focus-SE,2014,10292,14495,6-Speed Automatic,FWD,Lititz, PA 17543,2.0 4 Cylinder Fuel Injection
73799022,Kia,Sorento-EX,2017,-1,31930,A,FWD,Bradenton, FL 34207,2.00L I4
70336368,Ford,Explorer-Limited,2016,42831,28998,A,FWD,Fort Myers, FL 33966,3.50L V6
72391706,Nissan,Murano-S,2009,103033,9787,CVT,AWD,Turnersville, NJ 08012,3.5 6 Cylinder Fuel Injected
73655076,Kia,Forte-LX,2016,16294,12899,6-Speed Automatic,FWD,Palmyra, PA 17078,1.8L I4 DOHC Dual CVVT
72434941,BMW,X5-xDrive-35I,2014,24045,43984,AUTOMATIC,AWD,Fairfax, VA 22031,3.0 L
73314727,BMW,750i-xDrive,2016,7409,74981,AUTOMATIC,AWD,Fairfax, VA 22031,4.4 L
73644916,Ram,1500-SLT,2017,13507,24999,AUTOMATIC,4WD,Lake Worth, FL 33461,3.6 L
73704753,Jeep,Wrangler-Rubicon,2016,8840,34998,Manual,4WD,Boynton Beach, FL 33426,3.60L V6
73731397,GMC,Sierra-2500HD,2015,131689,29995,Automatic,4WD,Stevens, PA 17578,6.6 8 Cylinder Turbo Diesel
73799004,Kia,Optima-SX-Turbo,2017,-1,32558,A,FWD,Bradenton, FL 34207,2.00L I4
71406361,Cadillac,CTS-30L,2012,23484,20599,A,AWD,King Of Prussia, PA 19406,3.60L V6
73478425,Nissan,Rogue-S,2015,23928,18999,VARIABLE,AWD,Lake Worth, FL 33461,2.5 L
72956027,Hyundai,Sonata-GLS,2014,43660,9988,A,FWD,West Palm Beach, FL 33409,2.40L I4
72787867,Toyota,Corolla-L,2015,3833,12484,Automatic,FWD,Stuart, FL 34997,1.8l L4 Dohc 16V
72222132,Honda,Odyssey-EX-L-w-Navi,2014,39121,24979,6-Speed Automatic,FWD,Turnersville, NJ 08012,3.5 6 Cylinder Fuel Injected
73142006,Honda,Civic-LX,2014,16627,15988,CVT,FWD,Turnersville, NJ 08012,1.8 4 Cylinder Fuel Injected
73315352,Subaru,Legacy-36R-Limited,2017,3152,29988,Automatic,AWD,East Petersburg, PA 17520,3.60L H6
73394176,Toyota,Prius-v-Five,2013,55868,23995,Automatic,FWD,Milford, DE 19963,1.80L I4
73598702,Hyundai,Elantra-SE,2016,21222,13494,A,FWD,Harrisburg, PA 17111,1.80L I4
73657656,Ford,Mustang-V6,2016,27795,17999,AUTOMATIC,RWD,Lake Worth, FL 33461,3.7 L
67222564,Subaru,Impreza-25I,2006,139025,5995,4-Speed Automatic,AWD,Bear, DE 19701,2.5 4 Cylinder Other
70012592,Buick,Enclave-CXL-1,2011,61104,16610,Automatic,FWD,Lake Park, FL 33403,3.6 6 Cylinder Direct Injection
72096336,Mitsubishi,Galant-SE,2012,103984,10000,4-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,2.4 4 Cylinder Fuel Injected
72489698,Honda,Cr-V-Touring,2015,17418,26891,CVT,AWD,Turnersville, NJ 08012,2.4 4 Cylinder Fuel Injected
72650709,Hyundai,Tucson-SE,2016,34928,16877,6-Speed Automatic with Overdrive,FWD,Hagerstown, MD 21740,2.0L DOHC
73340267,Toyota,Tundra-SR,2014,11655,32995,A,RWD,Milford, DE 19963,5.70L V8
73319841,Toyota,Avalon-Xle,2013,38394,19500,A,FWD,Cape May Court House, NJ 08210,3.50L V6
73433855,BMW,Z4-30SI,2008,21494,21981,AUTOMATIC,RWD,Fort Myers, FL 33908,3.0L
73124767,Ford,F150-Lariat,2011,38742,29998,6-Speed Automatic Electronic,4WD,Cherry Hill, NJ 08034,EcoBoost 3.5L V6 GTDi DOHC 24V Twin Turbocharged
73645229,Chevrolet,Traverse-LT,2014,11092,24599,A,FWD,King Of Prussia, PA 19406,3.60L V6
73619032,Chevrolet,Cruze-LS,2014,22137,11998,A,FWD,King Of Prussia, PA 19406,1.80L I4
73714579,Honda,Odyssey-EX-L,2010,88511,15494,5-Speed Automatic,FWD,Turnersville, NJ 08012,3.5 6 Cylinder Fuel Injected
73351723,Subaru,Outback-25I,2014,15263,21810,Shiftable Automatic,AWD,Silver Spring, MD 20904,2.5 4 Cylinder Fuel Injected
70462201,Chevrolet,Cruze-Premier,2016,10944,16800,,,Ephrata, PA 17522,
73366562,Cadillac,Xts-Luxury,2014,8826,32995,Automatic,FWD,Fort Myers, FL 33907,3.6L
73481781,Chevrolet,Suburban-LTZ,2015,41394,45980,AUTOMATIC,RWD,Cape Coral, FL 33991,5.3L 8 cyl
73822542,Hyundai,Sonata-SE,2016,38545,13998,A,FWD,Stuart, FL 34997,2.40L I4
68436601,Jeep,Patriot-Sport,2014,53169,10500,Automatic,FWD,Lake Park, FL 33403,2.0 4 Cylinder Fuel Injected
73408593,Lexus,ES-350,2013,69765,21998,A,FWD,Midlothian, VA 23114,3.50L V6
73766754,Toyota,Avalon-Xle,2014,29097,24590,Automatic,FWD,Hagerstown, MD 21740,3.5 Liter
73569138,Chrysler,200-S,2015,21045,17998,A,AWD,Frederick, MD 21704,3.60L V6
72370167,Chevrolet,Malibu-LT,2014,21359,17946,6-Speed Automatic,FWD,Jenkintown, PA 19046,2.5 4 Cylinder Fuel Injected
72486033,GMC,Sierra-1500-SLT,2014,48150,34421,Automatic,4WD,Hagerstown, MD 21740,5.3L
73622904,Chrysler,300-Series-C-Hemi,2009,96027,12995,5-Speed Automatic,RWD,Manheim, PA 17545,5.7 8 Cylinder Sequential-Port F.I.
73134181,Jeep,Grand-Cherokee-Limited,2017,10576,34897,Automatic,RWD,Fort Myers, FL 33912,3.6 L
73218043,Hyundai,Sonata-GLS,2013,93805,8888,A,FWD,Baltimore, MD 21222,2.40L I4
73091611,Nissan,Rogue-S,2016,34021,18995,Automatic,AWD,Hamburg, PA 19526,2.50L I4
72727683,Scion,iM,2016,37350,14952,Automatic,FWD,Middle River, MD 21220,1.80L I4
73116983,Toyota,Rav4,2006,110983,8995,4-Speed Automatic,FWD,Fairless Hills, PA 19030,2.4 4 Cylinder Fuel Injected
71501037,Chrysler,300-LX,2009,125172,6495,4-Speed Automatic,RWD,Mt. Holly, NJ 08060,2.7 6 Cylinder Sequential Multiport Fuel Injection
73835319,Ford,Focus-SE,2013,17361,11682,6-Speed Automatic with Powershift,FWD,Mechanicsburg, PA 17050,I-4 cyl
73618695,Honda,Civic-EX,2015,34646,15998,Automatic,FWD,Midlothian, VA 23114,1.80L I4
72738353,Dodge,Durango-Limited,2016,30919,29298,8-Speed,AWD,Hagerstown, MD 21740,3.6 6 Cylinder Sequential-Port F.I.
21848755,Mercedes-Benz,CLK-350,2009,38293,19999,AUTOMATIC,RWD,Lake Worth, FL 33461,3.5L
73270341,Jeep,Wrangler-Unlimited-Sport,2016,10639,29991,Automatic,4WD,West Palm Beach, FL 33411,3.6 6 Cylinder Sequential-Port F.I.
73113272,Hyundai,Sonata-Sport,2015,41137,19875,A,FWD,Philadelphia, PA 19153,2.40L I4
73155644,Hyundai,Sonata-SE,2016,42607,11999,AUTOMATIC,FWD,Lake Worth, FL 33461,2.4 L
73559270,Ram,1500-Big-Horn,2011,71549,23990,5-Speed Automatic,4WD,Lititz, PA 17543,5.7 8 Cylinder Sequential Multiport Fuel Injection
73579228,Honda,CR-V-SE,2006,165486,6984,5-Speed Automatic,AWD,Turnersville, NJ 08012,2.4 4 Cylinder Fuel Injected
73728472,Chevrolet,Malibu-LT,2014,44459,14598,A,FWD,Brandywine, MD 20613,2.50L I4
72442130,Nissan,Juke-S,2013,44242,15993,CVT,AWD,Northumberland, PA 17857,1.6 4 Cylinder Turbocharged
72992808,Hyundai,Sonata-Limited,2013,62265,12497,6-Speed Automatic with Shiftronic,FWD,Cherry Hill, NJ 08034,2.4L 4-Cylinder DGI DOHC
73457187,Hyundai,Sonata-GLS,2013,43669,13599,A,FWD,Newark, DE 19711,2.40L I4
71918324,Kia,Rio-Lx,2006,89847,6995,Automatic,FWD,Ephrata, PA 17522,1.6 4 Cylinder Fuel Injected
72478039,BMW,528I,2013,30696,24995,AUTOMATIC,RWD,Baltimore, MD 21215,2L 4 CYL. GAS
73398478,Toyota,Corolla-S,2014,28482,13985,Automatic,FWD,Bowie, MD 20716,1.8 4 Cylinder Sequential-Port F.I.
73092939,Honda,CR-V-EX-L,2012,109379,11988,Automatic,AWD,Hagerstown, MD 21740,2.4 4 Cylinder Sequential-Port F.I.
73727508,Jeep,Patriot-Sport,2014,23432,13450,AUTOMATIC,4WD,Baltimore, MD 21215,2.4L 4 CYL. GAS
62677238,Mercedes-Benz,GL550-4-Matic,2014,12512,79977,AUTO,AWD,North Wales, PA 19454,8 Cylinder Engine
72851962,Mercedes-Benz,E350,2016,26626,33985,A,RWD,West Palm Beach, FL 33409,3.50L V6
72490384,Jeep,Grand-Cherokee-Overland,2014,47168,28770,Automatic,4WD,Lake Park, FL 33403,5.7 8 Cylinder Fuel Injected
72623129,Jeep,Grand-Cherokee-SRT-8,2008,60914,29977,AUTO,4WD,North Wales, PA 19454,8 Cylinder Engine
71343289,BMW,3-Series-330i-xDrive,2017,4934,38983,AUTOMATIC,AWD,Fairfax, VA 22031,2.0 L
53100975,Jeep,Grand-Cherokee-SRT-8,2007,59774,26977,AUTO,4WD,North Wales, PA 19454,8 Cylinder Engine
73658076,Nissan,Armada-SV,2011,115900,14981,AUTOMATIC,RWD,Fort Myers, FL 33908,5.6L
73703063,Mazda,Mazda6-i-Sport,2014,48231,14599,A,FWD,King Of Prussia, PA 19406,2.50L I4
70763734,Subaru,Legacy-25I-LTD,2013,69678,15480,Automatic,AWD,Baltimore, MD 21215,2.5L H4 SOHC 16VCYL
73113357,Subaru,Impreza-20i-Sport-Premium,2013,75998,13303,Variable,AWD,Harrisburg, PA 17111,2.0L
73282786,Chevrolet,Trax-LT,2017,16855,18990,Shiftable Automatic,AWD,Huntingdon, PA 16652,1.4 4 Cylinder Sequential-Port F.I.
73348411,Nissan,Versa-Note-Sv,2015,37037,10780,AUTOMATIC,FWD,Baltimore, MD 21215,1.6L 4 CYL. GAS
73566747,Chevrolet,TRAX-LS,2015,9018,16495,6-Speed Automatic,FWD,Palmyra, PA 17078,ECOTEC 1.4L I4 SMPI DOHC Turbocharged VVT
73674353,Hyundai,Sonata-GLS,2002,25933,6345,4-Speed Automatic with Overdrive,FWD,Hagerstown, MD 21740,2.7L V6 MPI DOHC
73307033,Land Rover,Range-Rover-Evoque-SE-Premium,2017,5077,47900,Automatic,AWD,Wilmington, DE 19808,2.0l L4 Dohc 24V Turbo
73188814,Subaru,Baja-Sport,2005,146042,8973,4-Speed Automatic,AWD,Turnersville, NJ 08012,2.5 4 Cylinder Fuel Injected
72524722,Audi,Q7-30t-Premium-Plus,2015,31950,38185,Automatic,AWD,Lake Park, FL 33403,3.0 6 Cylinder Supercharged
73708242,Audi,A8-L-30l,2013,42699,38998,A,AWD,Frederick, MD 21704,3.00L V6
73058228,Honda,Civic-EX,2009,97577,7990,5-Speed Automatic,FWD,Turnersville, NJ 08012,1.8 4 Cylinder Fuel Injected
73420526,Subaru,Outback-36R-Limited,2015,19801,30688,Variable,AWD,Allentown, PA 18103,3.6 L
72975622,Toyota,Tundra-SR,2014,54047,28988,A,RWD,Fort Myers, FL 33966,5.70L V8
73668414,Honda,CR-V-LX,2014,30435,17998,A,AWD,Midlothian, VA 23114,2.40L I4
73036657,Honda,Accord-Sport,2016,16064,20954,CVT,FWD,Hagerstown, MD 21740,2.4 4 Cylinder Fuel Injected
73061345,Chevrolet,Cruze-LS,2012,102275,8070,6-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,1.8 4 Cylinder Fuel Injected
73645292,Jeep,Wrangler-SE,1999,126058,6481,AUTOMATIC,4WD,Fairfax, VA 22031,2.5L
73002201,Hyundai,Santa-FE-GLS,2011,92372,10393,Automatic,AWD,Harrisburg, PA 17111,2.4L
73016809,Honda,Pilot-EX-L,2013,66574,22577,AUTOMATIC,FWD,Sarasota, FL 34231,V6 Cylinder Engine 3.5L
72726793,Ford,Escape-Titanium,2013,55909,16413,A,FWD,Bradenton, FL 34207,2.00L I4
73702915,Jeep,Compass-Sport,2016,5496,17485,Automatic,4WD,East Petersburg, PA 17520,2.40L I4
72752814,Ford,Escape-SE,2014,94967,12995,6-Speed Shiftable Automatic,4WD,Dillsburg, PA 17019,1.6 liter Turbocharged I4
73529141,Dodge,Dart-Se,2015,18778,11985,Automatic,FWD,East Petersburg, PA 17520,2.00L I4
73747343,Lexus,RX-350,2013,69902,26998,A,AWD,Newark, DE 19711,3.50L V6
23671660,Kia,Sorento-LX,2012,40308,16999,AUTOMATIC,FWD,Lake Worth, FL 33461,3.5L
72280675,Buick,Lacrosse-Premium-1,2012,45066,15954,6-Speed Automatic,FWD,Palmyra, PA 17078,3.6L V6 E85 Flex Fuel SIDI DOHC VVT
73098869,Jeep,Cherokee-Latitude,2014,46857,15988,A,FWD,Fort Myers, FL 33966,2.40L I4
73296912,FIAT,500c-Pop,2013,27638,10900,Manual,FWD,West Palm Beach, FL 33411,1.40L I4
70192239,Jeep,Liberty-Sport,2012,62187,10445,Automatic,RWD,Lake Park, FL 33403,3.7 6 Cylinder Fuel Injected
73528736,Kia,Optima-LX,2014,15501,14998,A,FWD,King Of Prussia, PA 19406,2.40L I4
73574102,Cadillac,SRX-Luxury-Collection,2013,32324,18999,AUTOMATIC,FWD,Lake Worth, FL 33461,3.6L
71477457,Audi,RS-7-40T-Quattro-Prestige,2014,8868,88977,AUTO,AWD,North Wales, PA 19454,8 Cylinder Engine
73668420,GMC,Sierra-1500-Denali,2013,31782,33998,A,AWD,Midlothian, VA 23114,6.20L V8
73058229,Acura,RDX-Tech,2010,100396,13990,5-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,2.3 4 Cylinder Turbocharged
71216251,Acura,Tl-Special-Edition,2014,27719,22990,Shiftable Automatic,FWD,Vineland, NJ 08362,3.5 6 Cylinder Sequential-Port F.I.
60544338,Chrysler,Town-and-Country-Touring-Ed,2004,100636,3999,Automatic,FWD,Mechanicsburg, PA 17055,6 Cylinder 3.8L
70117889,Ford,Mustang-GT-Deluxe,2008,110309,10980,Manual,RWD,Baltimore, MD 21215,4.6L V8 SOHC 24VCYL
72242975,Jeep,Wrangler-Sport,2012,58045,21990,5-Speed Automatic,4WD,Turnersville, NJ 08012,3.6 6 Cylinder Fuel Injected
73600021,Mazda,Mazda6-i-Sport,2012,76047,8995,Shiftable Automatic,FWD,West Palm Beach, FL 33409,2.5 4 Cylinder Fuel Injected
71094815,Ford,Focus-SE,2010,68392,6995,Automatic,FWD,West Palm Beach, FL 33409,2.0 4 Cylinder Fuel Injected
72776244,Jeep,Grand-Cherokee-Laredo,2014,26180,22599,A,RWD,Fort Myers, FL 33966,3.60L V6
73422145,Hyundai,Veloster-Rally-Edition,2016,13248,20988,A,FWD,Fort Myers, FL 33966,1.60L I4
73137251,Toyota,Tundra-Limited,2011,66138,28995,6-Speed Automatic,4WD,Woodbury, NJ 08096,5.7 8 Cylinder Fuel Injected
73751939,Toyota,Camry-SE,2014,27497,15989,Shiftable Automatic,FWD,Chantilly, VA 20151,2.5 4 Cylinder Sequential-Port F.I.
73799033,Kia,Sorento-SX-V6,2017,-1,38786,A,FWD,Bradenton, FL 34207,3.30L V6
73742766,Hyundai,Santa-Fe-Sport-24L,2016,35076,15990,A,AWD,West Palm Beach, FL 33409,2.40L I4
73456541,Lincoln,MKZ-Hybrid,2014,29916,20598,Automatic,FWD,Frederick, MD 21704,2.00L I4
70032133,Infiniti,Q60-Coupe-Journey,2014,18912,20999,AUTOMATIC,RWD,Lake Worth, FL 33461,3.7 L
73156658,Lexus,RX-350,2009,86658,13995,Automatic,AWD,Ft Myers, FL 33912,3.5L
73741129,Acura,RDX-Tech,2014,35327,26984,Automatic,AWD,Woodbridge, VA 22191,V6 3.5L
67269096,Ford,Edge-SEL,2013,39589,19988,A,FWD,Baltimore, MD 21222,3.50L V6
73128070,Toyota,Camry-Hybrid-LE,2015,35091,21477,AUTOMATIC,FWD,Sarasota, FL 34231,4 Cylinder Engine 2.5L
73531405,Ford,Focus-SE,2014,40636,10500,Automatic,FWD,Laurel, MD 20707,2.0 4 Cylinder Fuel Injected
70472921,BMW,528I,2013,44111,19999,AUTOMATIC,RWD,Lake Worth, FL 33461,2.0L
71529594,BMW,7-Series-740i,2014,35055,39444,AUTOMATIC,RWD,Fort Myers, FL 33908,3.0 L
72524723,Toyota,Tundra-Limited,2015,18073,35300,Automatic,RWD,Lake Park, FL 33403,5.7 8 Cylinder Fuel Injected
73505359,Mercedes-Benz,C-Class-C250-Sport,2012,72983,14995,AUTOMATIC,RWD,Baltimore, MD 21215,1.8L 4 CYL. GAS
73560254,Ford,Edge-SEL,2007,169175,5499,6-Speed Automatic,AWD,Gap, PA 17527,3.5 6 Cylinder Sequential Multiport Fuel Injection
73670406,Ford,Escape-S,2014,39617,14998,A,FWD,Newark, DE 19711,2.50L I4
73542176,GMC,Yukon-SLT,2017,12778,49980,AUTOMATIC,RWD,Cape Coral, FL 33991,5.3L 8 cyl
73709024,Chevrolet,Tahoe-LT,2016,40024,45810,Automatic,4WD,Silver Spring, MD 20904,5.3 8 Cylinder Fuel Injected
70133602,BMW,X1-Xdrive28i,2017,8699,33981,AUTOMATIC,AWD,Fairfax, VA 22031,2.0 L
73770575,Hyundai,Genesis-38l,2015,15154,36999,,,Conshocken, PA 19428,
73713317,Honda,Pilot-EX-L,2016,24269,34000,6-Speed Automatic,FWD,West Palm Beach, FL 33409,3.5 6 Cylinder Fuel Injected
73564999,Lexus,RX-350,2014,22087,32888,6-Speed Automatic with Sequential Shift ECT-i,FWD,Fort Pierce, FL 34982,3.5L V6 DOHC Dual VVT-i 24V
73179750,Audi,A4-20T-Premium-Plus,2015,22314,26991,Automatic,FWD,Stuart, FL 34997,2.00L I4
70117829,Mercedes-Benz,M-Class-ML350-4MATIC,2011,59318,20980,Automatic,AWD,Baltimore, MD 21215,3.5L V6 DOHC 24VCYL
72497794,Acura,TLX-V6-w-Tech,2016,16101,26984,Automatic,FWD,Woodbridge, VA 22191,V6 3.5L
72391709,Chrysler,Pacifica-Touring-L,2017,18876,26316,9-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,3.6 6 Cylinder Fuel Injected
72903964,Nissan,Maxima-35-S,2014,35845,15499,VARIABLE,FWD,Lake Worth, FL 33461,3.5 L
72975044,Hyundai,Santa-Fe-Sport-24L,2015,43977,17995,A,AWD,Annapolis, MD 21401,2.40L I4
72776979,Jeep,Grand-Cherokee-Limited,2016,19597,35333,A,4WD,Middle River, MD 21220,3.60L V6
73229040,BMW,X5-xDrive-35I,2015,24217,45500,8-Speed,AWD,West Palm Beach, FL 33409,3.0 6 Cylinder Twin Turbo
73266871,Hyundai,Santa-Fe-Sport-20T,2014,31547,21598,A,FWD,Frederick, MD 21704,2.00L I4
73432827,Chevrolet,Silverado-1500-LT,2014,27729,31998,A,4WD,Ellicott City, MD 21043,4.30L V6
73510969,Hyundai,Sonata-SE,2015,30341,15481,A,FWD,Doylestown, PA 18902,2.40L I4
73726671,Jeep,Patriot-Sport,2017,11794,13999,AUTOMATIC,FWD,Lake Worth, FL 33461,2.0 L
72795440,Infiniti,G37-Coupe-Base,2011,75178,22998,A,RWD,Laurel, MD 20723,3.70L V6
73481466,Hyundai,Tucson-Limited,2011,103791,12998,A,AWD,Frederick, MD 21704,2.40L I4
71863037,Mazda,MAZDA3-s-Sport,2008,103083,6499,5-Speed Automatic,FWD,Turnersville, NJ 08012,2.3 4 Cylinder Fuel Injected
72700644,Volkswagen,Passat-Sel-Premium,2012,25730,16998,A,FWD,Fort Myers, FL 33966,3.60L V6
73592588,Toyota,Tacoma-Prerunner,2014,34324,23998,A,RWD,Newark, DE 19711,2.70L I4
73775679,Dodge,Charger-SE,2016,38775,16495,Automatic,RWD,Warminster, PA 18974,3.6 6 Cylinder Sequential-Port F.I.
72547369,Lexus,RX-350,2016,9960,41887,A,FWD,Stuart, FL 34997,3.50L V6
71374372,Ford,Focus-SE,2015,36464,9994,6-Speed Double Clutch,FWD,Turnersville, NJ 08012,2.0 4 Cylinder Fuel Injected
71311435,Lexus,IS-250,2014,33425,25888,6-Speed Automatic Electronic with ECT-i,AWD,Cherry Hill, NJ 08034,2.5L V6 DOHC 24V VVT-i
73099138,Ford,Focus-SE,2012,23713,11998,Manual,FWD,Fredericksburg, VA 22407,2.00L I4
72458929,Toyota,Prius-One,2013,39374,16993,Not Specified,FWD,Northumberland, PA 17857,1.8 4 Cylinder Sequential-Port F.I.
73178162,Kia,Soul,2014,2757,13995,A,FWD,Sarasota, FL 34231,1.60L I4
73225369,Toyota,Highlander-Limited,2012,105258,19121,5-Speed Automatic,AWD,Fairfax, VA 22030,3.5 6 Cylinder Fuel Injected
71227103,Honda,Civic-SI,2014,28274,19990,6-Speed Manual,FWD,Turnersville, NJ 08012,2.4 4 Cylinder Fuel Injected
73070750,Nissan,Murano-SL,2015,28247,29000,Variable,FWD,Fort Myers, FL 33912,3.5 L
73748568,Toyota,Avalon-Xle,2014,26617,24990,Automatic,FWD,Hagerstown, MD 21740,3.5 Liter
63070636,Volvo,XC90-T6,2004,121642,6977,AUTO,AWD,North Wales, PA 19454,Straight 6 Cylinder Engine
73087538,Ram,1500-Laramie,2013,77015,26975,Automatic,4WD,Boyertown, PA 19512,5.70L V8
